Time,Open,High,Low,Close,Volume
2017.02.07,1062.52,1087.89,1062.52,1080.91,15818
2017.02.08,1080.9,1100.18,1010.5,1081.32,17997
2017.02.09,1081.35,1114.21,925.24,985.66,22303
2017.02.10,985.63,1011.97,916.58,977.08,20375
2017.02.11,977.09,1003.42,958.65,995.72,6040
2017.02.12,993.51,1003.52,984.15,993.36,7119
2017.02.13,993.37,996.44,951.34,970.26,18618
2017.02.14,970.27,1001.95,957.38,987.79,20846
2017.02.15,987.81,992.96,981.18,984.2,20952
2017.02.16,984.21,1005.09,977.67,998.55,18818
2017.02.17,998.5,1047.52,992.89,1045.23,15622
2017.02.18,1044.86,1056.49,1032.79,1048.2,4393
2017.02.19,1048.18,1051.38,1024.55,1038.22,5395
2017.02.20,1038.21,1051.69,1029.3,1047.14,10395
2017.02.21,1047.15,1098.86,1047.15,1094.22,14682
2017.02.22,1093.87,1100.2,1075.69,1087.27,17881
2017.02.23,1087.27,1158.52,1080.94,1152.78,16217
2017.02.24,1152.77,1194.05,1086.67,1153.77,19166
2017.02.25,1153.76,1165.33,1098.07,1123.84,8139
2017.02.26,1123.8,1158.05,1104.62,1151.88,6519
2017.02.27,1151.88,1164.72,1136.19,1154.07,17441
2017.02.28,1154.06,1183.11,1129.23,1170.99,14885
2017.03.01,1155.05,1203.777,1142.84,1199.001,36286
2017.03.02,1171.19,1261.402,1160.23,1236.081,41324
2017.03.03,1191.51,1269.949,1170.68,1259.999,40180
2017.03.04,1214.89,1263.683,1164.19,1248.235,31775
2017.03.05,1199.66,1257.999,1180.17,1251.511,34689
2017.03.06,1205.76,1258.899,1186.93,1256.519,40820
2017.03.07,1192.66,1258.799,1122.88,1224.41,38494
2017.03.08,1139.92,1230.001,1100.4,1121.511,46842
2017.03.09,1127.16,1192.3,1097,1189.932,50396
2017.03.10,1128.55,1268.23,1040,1114,47706
2017.03.11,1092.25,1187.454,1071.47,1163.283,31485
2017.03.12,1127.61,1218.999,1126.12,1206.301,28452
2017.03.13,1155.34,1238.899,1140.6,1225,40997
2017.03.14,1156.21,1239,1133.96,1230.701,35606
2017.03.15,1149.46,1240,1144.78,1163.43,28665
2017.03.16,1163.44,1166.63,1112.75,1132.26,20254
2017.03.17,1132.25,1159.4,1069.8,1083.3,14707
2017.03.18,1083.2,1097,934.61,941.01,12180
2017.03.19,941,1057.95,939.61,1034.35,11290
2017.03.20,1035.45,1050.75,1008.55,1039.25,10072
2017.03.21,1039.25,1119.65,1032.25,1115.05,9128
2017.03.22,1115.15,1115.25,985.05,1026.25,10632
2017.03.23,1026.65,1053.25,1016.75,1023.65,7869
2017.03.24,1023.85,1032.95,928.1,930.1,10156
2017.03.25,929.91,962.67,889.11,958.05,11058
2017.03.26,957.25,1003.05,948.15,953.95,10765
2017.03.27,954.25,1040.45,952.45,1033.55,9489
2017.03.28,1033.05,1064.45,1014.85,1040.45,7713
2017.03.29,1040.25,1057.05,1007.15,1035.45,7539
2017.03.30,1035.55,1051.65,1019.45,1030.75,9583
2017.03.31,1030.85,1087.55,1029.95,1079.25,8747
2017.04.01,1079.15,1104.75,1068.35,1082.25,7591
2017.04.02,1082.05,1116.25,1079.15,1107.65,9047
2017.04.03,1107.65,1157.85,1102.85,1149.65,8320
2017.04.04,1151.35,1159.65,1122.25,1134.05,6421
2017.04.05,1134.25,1144.85,1110.35,1124.75,7589
2017.04.06,1124.75,1204.55,1124.55,1197.15,8813
2017.04.07,1196.55,1206.85,1175.75,1189.35,7273
2017.04.08,1189.25,1200.95,1169.35,1182.75,8237
2017.04.09,1182.75,1224.85,1178.35,1216.45,7369
2017.04.10,1216.75,1227.95,1206.25,1215.75,5875
2017.04.11,1216.75,1241.55,1207.35,1237.65,6554
2017.04.12,1237.65,1239.15,1219.85,1223.65,8333
2017.04.13,1223.45,1233.25,1161.45,1187.25,8274
2017.04.14,1187.25,1216.65,1180.35,1206.45,8187
2017.04.15,1206.35,1213.15,1189.55,1196.15,7270
2017.04.16,1196.25,1215.55,1188.25,1213.35,5507
2017.04.17,1212.35,1244.55,1200.25,1236.65,8190
2017.04.18,1236.65,1272.15,1233.25,1263.65,9078
2017.04.19,1262.05,1269.45,1253.25,1265.65,9218
2017.04.20,1265.65,1324.35,1251.35,1300.05,9251
2017.04.21,1300.15,1331.65,1299.35,1321.05,8348
2017.04.22,1321.05,1350.65,1288.65,1341.65,6732
2017.04.23,1341.65,1356.95,1334.65,1346.95,8948
2017.04.24,1339.95,1356.65,1325.55,1342.55,8338
2017.04.25,1342.55,1376.85,1340.75,1368.65,8573
2017.04.26,1368.65,1410.05,1363.65,1402.65,8294
2017.04.27,1402.65,1447.65,1391.15,1446.65,9516
2017.04.28,1444.35,1445.55,1365,1397.1,10295
2017.04.29,1397.2,1437.7,1396.9,1421.3,9718
2017.04.30,1421.6,1441,1401.1,1440,9333
2017.05.01,1440.3,1558.6,1430.7,1526.2,11171
2017.05.02,1526.2,1601.7,1502.6,1547.8,10581
2017.05.03,1547.8,1625.4,1540.5,1608.7,11399
2017.05.04,1609.9,1700.4,1517.7,1583.4,12889
2017.05.05,1582.8,1663,1531.2,1567.5,11975
2017.05.06,1567.6,1603.7,1510.4,1592.2,8079
2017.05.07,1592.2,1622.7,1573.8,1622.7,9453
2017.05.08,1622.8,1712.9,1615,1697.7,10098
2017.05.09,1696.7,1812.7,1689,1767.7,11122
2017.05.10,1767.7,1814.7,1720.7,1777.7,10206
2017.05.11,1777.8,1906.2,1762.5,1856.2,9341
2017.05.12,1856.3,1867,1699,1768.6,10441
2017.05.13,1763.5,1821.65,1664.7,1812.45,10387
2017.05.14,1812.05,1850.41,1778.11,1813.35,9516
2017.05.15,1813.45,1826.85,1717.45,1778.65,9863
2017.05.16,1778.75,1793.11,1726.15,1779.71,9412
2017.05.17,1779.11,1891.71,1764.45,1873.01,10129
2017.05.18,1872.81,1944.11,1859.15,1943.95,11066
2017.05.19,1944.11,1998.01,1923.45,1965.75,11078
2017.05.20,1966.45,2065.15,1959.65,2065.15,9664
2017.05.21,2065.81,2097.11,1998.25,2037.15,9353
2017.05.22,2037.15,2216.4,1979.3,1981,12931
2017.05.23,1980.5,2260.3,1975,2224.2,12617
2017.05.24,2224.3,2438.2,2221.3,2370.7,13019
2017.05.25,2371.5,2684.7,2245.2,2372,13455
2017.05.26,2367.4,2470.1,2002.1,2095.2,8618
2017.05.27,2096.6,2202.5,1805,1939.1,9352
2017.05.28,1940.6,2188,1916.8,2025.6,9054
2017.05.29,2025.6,2243.6,1985,2185.6,8643
2017.05.30,2185.6,2256.5,2076,2099,8341
2017.05.31,2099.5,2236.4,1995.5,2191,8493
2017.06.01,2191,2361.5,2178.5,2282.8,7899
2017.06.02,2283.7,2383.3,2262.3,2383.3,7374
2017.06.03,2384.9,2475.9,2342.4,2471.4,6707
2017.06.04,2471.4,2492.5,2365.5,2467.9,7277
2017.06.05,2468.5,2631.8,2467.2,2609.5,6831
2017.06.06,2611.8,2890.6,2611.8,2823.5,8089
2017.06.07,2823.7,2844.9,2595.2,2668.8,7699
2017.06.08,2671.9,2772.6,2565.1,2770.5,7197
2017.06.09,2770.4,2844.1,2763.7,2803.6,7115
2017.06.10,2803.5,2885.2,2733.2,2809,7352
2017.06.11,2811.1,2972.6,2786,2930,8858
2017.06.12,2926.5,2956.5,2307.1,2536.3,9346
2017.06.13,2536.5,2722.7,2526.4,2668.7,8430
2017.06.14,2673.7,2715,2278,2357.9,8765
2017.06.15,2364.6,2449.9,2043,2380.6,9206
2017.06.16,2380.9,2480.2,2253.2,2416.6,8298
2017.06.17,2417.1,2629.9,2363.2,2624.9,8090
2017.06.18,2625.9,2629.1,2415,2475.9,8123
2017.06.19,2474,2587.8,2466.8,2561.5,8403
2017.06.20,2561.8,2774,2560.6,2735.1,7457
2017.06.21,2735.6,2754.8,2567.8,2603,7900
2017.06.22,2601,2702.3,2549.8,2670.4,7936
2017.06.23,2670,2720,2647.2,2687.4,7003
2017.06.24,2687.1,2689.3,2451.2,2479.8,7479
2017.06.25,2479.9,2589.8,2365.5,2457.6,7374
2017.06.26,2458.1,2506.3,2254.5,2393.4,8223
2017.06.27,2393.5,2490.6,2204.3,2490.6,7865
2017.06.28,2493.5,2557.6,2399.8,2515.2,8240
2017.06.29,2509.6,2531.9,2420.5,2488.6,7234
2017.06.30,2488.6,2507.5,2424.7,2424.7,7100
2017.07.01,2424,2436.4,2287.5,2325.7,8076
2017.07.02,2327.1,2457.7,2297.6,2433.6,7423
2017.07.03,2434,2580.1,2413.7,2549.2,7955
2017.07.04,2546.9,2623.4,2509.9,2556.7,7955
2017.07.05,2556.7,2613.9,2474.4,2597.6,6845
2017.07.06,2597.6,2598.7,2546.4,2593.9,7257
2017.07.07,2594,2595.9,2443.4,2448.7,6460
2017.07.08,2449,2538.4,2433.3,2537.7,6247
2017.07.09,2538.3,2552.2,2487.5,2493.4,6084
2017.07.10,2492.8,2494.5,2296.7,2306.4,6724
2017.07.11,2307.4,2369.8,2178.8,2312.6,8572
2017.07.12,2312.6,2390.9,2194.1,2361.4,8056
2017.07.13,2361.2,2396.9,2290.7,2332.1,7144
2017.07.14,2332.2,2342.1,2135.5,2197.1,7159
2017.07.15,2198.8,2215.8,1972.5,2028.5,7995
2017.07.16,2028.7,2047,1824.8,1943.2,8777
2017.07.17,1944.2,2191.9,1902.8,2191.9,8175
2017.07.18,2193.1,2385.02,2136.1,2282.68,164959
2017.07.19,2282.63,2394.81,2214.8,2254.62,173508
2017.07.20,2254.72,2835.96,2235.69,2835.96,267912
2017.07.21,2835.96,2929.55,2611.01,2694.46,199028
2017.07.22,2693.28,2889.01,2644.78,2826.44,61036
2017.07.23,2826.64,2861.83,2661.1,2723.29,69501
2017.07.24,2723.29,2801.78,2709.79,2758.89,161810
2017.07.25,2759.29,2780.04,2438.07,2536.33,199736
2017.07.26,2536.44,2608.25,2401.27,2502.85,232698
2017.07.27,2502.75,2679.94,2496.91,2678.96,213972
2017.07.28,2678.53,2823.38,2647.73,2783.42,203235
2017.07.29,2782.85,2794.61,2664.32,2690.76,48720
2017.07.30,2690.76,2747.44,2590.55,2726.1,58476
2017.07.31,2726.1,2882.59,2696.11,2844.85,190560
2017.08.01,2844.85,2914.93,2644.79,2699.61,202234
2017.08.02,2699.45,2755.27,2644.74,2687.52,184215
2017.08.03,2687.52,2802.26,2674.22,2796.79,184824
2017.08.04,2796.9,2872.76,2760.43,2853.78,177793
2017.08.05,2853.78,3326.05,2842.82,3224.16,58367
2017.08.06,3223.78,3289.01,3148.06,3249,56831
2017.08.07,3249,3424.88,3188.15,3384.12,140436
2017.08.08,3384.12,3480.19,3340.36,3445.59,161545
2017.08.09,3445.59,3446.3,3232.76,3292.98,192794
2017.08.10,3292.98,3442.14,3291.25,3428.96,174265
2017.08.11,3428.96,3669.19,3400.2,3667.88,175191
2017.08.12,3667.88,3949.29,3596.04,3830.18,52095
2017.08.13,3830.18,4177.74,3816.12,4094.29,68282
2017.08.14,4094.29,4320.68,3969.06,4245.5,155553
2017.08.15,4245.5,4418.98,3811.31,4173.98,197319
2017.08.16,4173.99,4356.86,3925.35,4321.01,199854
2017.08.17,4320.84,4475.37,4173.87,4310.43,234620
2017.08.18,4310.46,4351.18,3963.77,4098.75,385245
2017.08.19,4098.75,4174.72,3938.11,4137.49,50330
2017.08.20,4137.49,4165.09,4031.81,4126.29,53931
2017.08.21,4126.29,4128.52,3953.78,4005.77,145134
2017.08.22,4005.93,4122.34,3598.56,4027.85,170050
2017.08.23,4028.07,4244.41,3999.79,4128.93,173604
2017.08.24,4128.93,4330.55,4096.55,4321.32,176698
2017.08.25,4321.09,4450.64,4275.7,4359.49,207992
2017.08.26,4359.48,4365.21,4246.04,4336.05,37504
2017.08.27,4336.04,4390.66,4303.88,4338.96,50112
2017.08.28,4338.96,4391.82,4186.49,4365.66,151641
2017.08.29,4365.66,4639.22,4337.81,4594.13,232185
2017.08.30,4594.13,4633.96,4479.24,4571.77,203996
2017.08.31,4571.77,4752.36,4566.79,4727.46,208387
2017.09.01,4727.26,4911.1,4674.5,4869.05,226449
2017.09.02,4870.03,4966.9,4455.33,4470.79,66483
2017.09.03,4470.42,4713.76,4398.76,4575.91,56856
2017.09.04,4576.1,4623.37,4097.53,4323.09,178477
2017.09.05,4323.09,4457.32,4018.59,4451.91,242981
2017.09.06,4451.91,4636.08,4382.27,4598.13,218756
2017.09.07,4598.27,4667.6,4466.91,4611.4,234183
2017.09.08,4611.5,4681.3,4132.1,4215.7,33298
2017.09.10,4271.48,4287.77,4238.49,4262.8,2633
2017.09.11,4262.8,4368.4,4104.81,4203.3,32171
2017.09.12,4209.56,4373.9,4062.8,4162.8,32923
2017.09.13,4162.8,4170.18,3729,3924.62,37495
2017.09.14,3924.62,3930.2,3253.23,3290,37008
2017.09.15,3300.77,3776.77,2964.14,3695.8,39631
2017.09.17,3716.73,3741.14,3683.68,3724.73,2783
2017.09.18,3724.99,4106.11,3650.999,4039.3,33542
2017.09.19,4039.3,4111.32,3843.52,3907.1,34612
2017.09.20,3907.2,4046.2,3818.5,3944.76,35290
2017.09.21,3944.8,3963.05,3563.2,3605.5,35276
2017.09.22,3605.6,3745.35,3507.2,3591.6,31277
2017.09.24,3659.54,3686.59,3642,3670.8,2321
2017.09.25,3670.8,3960.6,3642,3913.3,32877
2017.09.26,3918.53,3973.6,3792.943,3901.535,30604
2017.09.27,3901.535,4205,3872.83,4183.4,31377
2017.09.28,4188.1,4262.39,4100,4170.5,30523
2017.09.29,4171.36,4234.7,4020.06,4169.9,27283
2017.10.01,4330.5,4422.19,4330.5,4396.5,2659
2017.10.02,4396.6,4476.72,4349,4370.635,28779
2017.10.03,4370.635,4428.1,4219.235,4297.7,29801
2017.10.04,4297.2,4344,4166.9,4219.77,26238
2017.10.05,4219.94,4356.65,4123,4349.7,26091
2017.10.06,4352.29,4430,4283.8,4323,26845
2017.10.08,4572.37,4617.3,4563.77,4617.2,2499
2017.10.09,4617,4866.32,4541.7,4739.45,30085
2017.10.10,4739.45,4928.9,4734.96,4780.2,49546
2017.10.11,4780.3,4869.402,4658.998,4815.001,48826
2017.10.12,4815,5406.4,4805,5302.602,49131
2017.10.13,5308.84,5870.001,5302.6,5621.701,45630
2017.10.15,5506.63,5702.002,5482.1,5702.002,4364
2017.10.16,5703.9,5757.8,5560.2,5704.9,43687
2017.10.17,5704.901,5798.8,5501.6,5544.902,49861
2017.10.18,5544.902,5602.9,5020.482,5573.1,49425
2017.10.19,5571.1,5734.74,5470.1,5699.3,44123
2017.10.20,5699.3,6074.7,5601.714,5965.2,45517
2017.10.22,5823.559,5964.71,5823.559,5902.1,2501
2017.10.23,5902.1,6046.92,5628.9,5870.2,31033
2017.10.24,5870.4,5919.9,5447.5,5481.4,38039
2017.10.25,5481,5704.21,5355.6,5654.9,43339
2017.10.26,5667.27,5967.25,5630.1,5866.1,45192
2017.10.27,5866.1,6001,5600,5727.1,39450
2017.10.29,6176.32,6239.9,6120.31,6174.5,3389
2017.10.30,6174.5,6228.5,6004.433,6088.6,40461
2017.10.31,6082.9,6417.03,6072.4,6377.7,37178
2017.11.01,6376,6667.13,6288.35,6649,39639
2017.11.02,6649,7326.56,6600,7008.8,39546
2017.11.03,7029.75,7450.46,6925,7114,28345
2017.11.05,7351.73,7427.68,7280,7359.1,2888
2017.11.06,7356.9,7425.1,6905,6938.9,32970
2017.11.07,6947.1,7215.29,6939.9,7092,30878
2017.11.08,7092.2,7887,6984.4,7436,31924
2017.11.09,7436.1,7464.78,7003.4,7116.4,37239
2017.11.10,7116.4,7322.62,6409,6549,32025
2017.11.12,5895.9,5905.38,5540.8,5809.3,3924
2017.11.13,5801.1,6777.43,5770,6466.7,41405
2017.11.14,6466.8,6737.73,6291,6579.9,38995
2017.11.15,6591.55,7332.65,6579.9,7255.9,38854
2017.11.16,7256,8005,7081.1,7834.33,41498
2017.11.17,7855.1,8025.6,7495,7695.38,38447
2017.11.19,8016.79,8063.3,7949.8,8040.2,3560
2017.11.20,8040.2,8300.3,7925.77,8235.1,39501
2017.11.21,8235.1,8369,7773,8086.8,38751
2017.11.22,8083.4,8313.2,8051.8,8220,37965
2017.11.23,8217.91,8267.52,7966.387,7967.1,38186
2017.11.24,7967.2,8340.5,7874.153,8229.9,35767
2017.11.26,9342.58,9421.6,9250.8,9292.8,3339
2017.11.27,9292.9,9760,9245,9712.9,38825
2017.11.28,9712.9,9968.25,9604.534,9881.5,40315
2017.11.29,9879.6,11427,8990,9755.5,38375
2017.11.30,9756.1,10744.29,8811,9897,44030
2017.12.01,9919.92,10933,9361.3,10859,37724
2017.12.03,10861,11287.32,10191,11151,3203
2017.12.04,11152,11632.24,10725,11588,33034
2017.12.05,11589,11933,11404,11631.87,32145
2017.12.06,11631.9,13842.93,11580,13494,31472
2017.12.07,13659.07,17091,13140,16583,37782
2017.12.08,16588,17446.28,13736,15631,38349
2017.12.10,14350,15685,14290,14885,3415
2017.12.11,14880,17424,14880,16720,33857
2017.12.12,16739,17609.82,16055.08,16945,35418
2017.12.13,16945,17260,15613,16160,37950
2017.12.14,16261.02,16958,15769.1,16343,35885
2017.12.15,16412.85,18072.016,15998.81,17530,29973
2017.12.17,18954.78,19485,18443.32,18932,3032
2017.12.18,18921,19134.46,17528.42,18467.41,34254
2017.12.19,18876.17,18947.36,16336.12,17109.81,34626
2017.12.20,17109.81,17718.24,15296.55,16401,35598
2017.12.21,16415,17310,14521.24,15630,34033
2017.12.22,15624,15778,10680,13450,35400
2017.12.24,12634.04,13855.5,12497,13455,3494
2017.12.25,13456,14444.3,12716.34,13613,32322
2017.12.26,13603,16020,13325.12,15659,31189
2017.12.27,15270.49,16470,14089.6,15354,31265
2017.12.28,15354,15445,13104.52,14283,33384
2017.12.29,14305.46,15094,13512.29,14180,29861
2017.12.31,13500.9,13985,13318.6,13736,2764
2018.01.01,13743,13855,12362.69,13347,32119
2018.01.02,13348,15381,12535.67,14689,34299
2018.01.03,14232.48,15408,14110.57,15130,33809
2018.01.04,15114,15370,13786.18,15139,34468
2018.01.05,15055.8,16894,14349.84,16725,29399
2018.01.07,15699.53,16474,15672.99,16186,2383
2018.01.08,16187,16258,13639.83,14900,31423
2018.01.09,14884,15334,13777.33,14405,28653
2018.01.10,14405,14876,12969.58,14876,31621
2018.01.11,14876,14927,12417.22,13245,34271
2018.01.12,12776.79,14078.5,12355.38,13681,29583
2018.01.14,13280.18,13604.64,12898.73,13141.75,2729
2018.01.15,13141.65,14330,12928.1,13574,30970
2018.01.16,13574,13584,9636.67,11063,36576
2018.01.17,11225.69,11612.55,8771.54,11029,38042
2018.01.18,11035,11887.79,10193.19,11050.007,34364
2018.01.19,11050.007,11863,10568.32,11255,28365
2018.01.21,10892.97,11493,10703.63,11493,2014
2018.01.22,11414.87,11866,9601.41,10757,28664
2018.01.23,10758,11401.8,9499.02,10791,29685
2018.01.24,10791,11510,10153.78,11376,28916
2018.01.25,11374,11694,10789.59,11125,27809
2018.01.26,11125,11641,10253.67,10842,24488
2018.01.28,11685.68,11918.5,11543.37,11838,1930
2018.01.29,11838,11937,10882.66,11225,23625
2018.01.30,11225,11244.995,9716.22,10155,25994
2018.01.31,10150,10392,9484.82,10251,28046
2018.02.01,10247,10289,8416.19,9168.767,33324
2018.02.02,8950.83,9176.2,7739.33,8594.601,108592
2018.02.04,8085.001,8425.003,8049.13,8165.1,17712
2018.02.05,8165.1,8358.1,6468.63,6926.6,215006
2018.02.06,6927.3,7853.3,5897,7657.1,136745
2018.02.07,7657.1,8508.72,7098.88,7565.1,41115
2018.02.08,7563.4,8626.8,7489.01,8217.4,37947
2018.02.09,8214,8734.467,7645.75,8516.3,34518
2018.02.11,8188.1,8333,7936.82,8063.2,3045
2018.02.12,8063.2,8989.9,7994.56,8892.3,34904
2018.02.13,8892.3,8934.7,8251.88,8427.21,33955
2018.02.14,8501.6,9477.9,8418.57,9443.6,33633
2018.02.15,9442.8,10164,9237.95,9985.9,31800
2018.02.16,9929.11,10258,9603.87,10060,27376
2018.02.18,10748,10749,10249.85,10386,2060
2018.02.19,10386,11239,10209.97,11162,26281
2018.02.20,11162,11763,10960.99,11201,27619
2018.02.21,11202,11228,10122.7,10441,28612
2018.02.22,10440,10902,9592.56,9816.4,31234
2018.02.23,9816.4,10384,9461.53,9882.7,27744
2018.02.25,9569.6,9657.2,9396.99,9548,2509
2018.02.26,9565,10428,9245.89,10310,28282
2018.02.27,10310,10865,10008.1,10575,24374
2018.02.28,10575,11054,10127.45,10160.7,23623
2018.03.01,10196.57,11080,10078.27,10911,24965
2018.03.02,10913,11175,10648.57,10884.36,22174
2018.03.04,11431,11533,11211.46,11490,1782
2018.03.05,11490,11686,11259.63,11390,22680
2018.03.06,11391,11391,10473.94,10709,22837
2018.03.07,10709,10888,9363.51,9900.6,27350
2018.03.08,9900.5,10099,8956.99,9197.16,32435
2018.03.09,9198.03,9409.8,8251.97,8966.3,32550
2018.03.11,9413.55,9699.9,9348.87,9517.7,2678
2018.03.12,9517.2,9887.6,8654.74,9115.1,32025
2018.03.13,9106.4,9468.9,8758.38,9125.1,33368
2018.03.14,9125.2,9413,7822.95,8171,36958
2018.03.15,8165.4,8406.6,7580.51,8240,34307
2018.03.16,8171.79,8594.1,7845.03,8490.1,33569
2018.03.18,8209,8246.7,7971.15,8190,2786
2018.03.19,8210,8679.8,8023.74,8590.1,32087
2018.03.20,8590,9012.1,8220.97,8889.7,31364
2018.03.21,8889.7,9165.2,8678.22,8878,30324
2018.03.22,8878.1,9085,8400.16,8698.4,32247
2018.03.23,8698.4,8718,8185.84,8660.1,31502
2018.03.25,8513.52,8642.3,8335.46,8432.7,2922
2018.03.26,8432.7,8486.2,7762.66,8165,31038
2018.03.27,8165,8253,7664.33,7880.96,34417
2018.03.28,7874.3,8101.6,7645.45,7936.1,31496
2018.03.29,7936.1,7960.6,6839.25,7168.1,33739
2018.03.30,7167.9,7254.7,6496.12,6828.8,30837
2018.04.01,6799.84,6902.9,6661.64,6798,2338
2018.04.02,6712.05,7111,6670.01,6941.76,25486
2018.04.03,6942.47,7498,6914.18,7308.37,25096
2018.04.04,7308.37,7430.2,6618.06,6755.45,18115
2018.04.05,6755.45,6901.5,6482.18,6827.714,18670
2018.04.06,6827.714,6854.144,6431.45,6583.4,18211
2018.04.08,6945.1,7047.1,6866.28,7020,1193
2018.04.09,7020,7175.9,6520.61,6680.7,17727
2018.04.10,6680.8,6880.1,6568.95,6709.46,18458
2018.04.11,6708.14,6962.7,6689.64,6836.37,16978
2018.04.12,6836.37,8064.4,6676.44,7860.6,17678
2018.04.13,7860.6,8220,7643.1,7896.7,15645
2018.04.15,8184.96,8359.9,8176.33,8247.84,1426
2018.04.16,8247.89,8413.1,7806.07,8015.1,19287
2018.04.17,8015.1,8163.2,7721.71,7815.1,20865
2018.04.18,7815.1,8227.9,7767.13,8067.95,19471
2018.04.19,8069.94,8294.7,8008.41,8254.9,19197
2018.04.20,8158.73,8563,8125.02,8439.49,16295
2018.04.22,8789.67,8909.9,8744.72,8845.1,1825
2018.04.23,8752.91,9007.5,8672.33,8927.5,18769
2018.04.24,8856.17,9592.4,8836.92,9572.2,19687
2018.04.25,9565.1,9757.8,8642.99,8953,20114
2018.04.26,8959.9,9214.2,8587.06,9205.9,19648
2018.04.27,9205.9,9379,8869.76,8978.1,16571
2018.04.29,9215.72,9410.9,9215.55,9397.376,1173
2018.04.30,9396.2,9451.4,9043.47,9187,16997
2018.05.01,9092.39,9251.4,8753.93,9039.1,18753
2018.05.02,8966.17,9276,8898.08,9258.8,18906
2018.05.03,9258.8,9775.9,9082.7,9724.3,19292
2018.05.04,9724.5,9842.7,9441.97,9593.25,17336
2018.05.06,9428.46,9670.2,9416.56,9646.8,1531
2018.05.07,9649.4,9673.9,9097.1,9308.3,18537
2018.05.08,9235.62,9468.137,8972.78,9202.3,18110
2018.05.09,9203.3,9369.7,8879.1,9327.7,18135
2018.05.10,9240.65,9387.9,8968.02,9011.93,19214
2018.05.11,9024.11,9101,8299.64,8437,17636
2018.05.13,8631.85,8750.9,8582.51,8740.6,1524
2018.05.14,8670.52,8880.3,8203.25,8604,18372
2018.05.15,8603.8,8835.9,8349.81,8445,20464
2018.05.16,8387.72,8489.6,8030.77,8271,19646
2018.05.17,8268.8,8464.8,7917.15,8061.6,19168
2018.05.18,8001.1,8270.5,7846.19,8215.6,16360
2018.05.20,8474.09,8556.9,8400.66,8486.1,1444
2018.05.21,8415.27,8590,8232.02,8314.95,19272
2018.05.22,8317.53,8414.1,7885.08,7888.28,18717
2018.05.23,7888.25,8019.5,7368.06,7537.5,18778
2018.05.24,7478.82,7710.2,7206.73,7496.49,19927
2018.05.25,7496.5,7643.4,7261.01,7441.9,16950
2018.05.27,7306.5,7334.9,7215.47,7330.3,1223
2018.05.28,7330.3,7431.8,7011.09,7129.9,18115
2018.05.29,7129.6,7521.7,6981.51,7419.8,20637
2018.05.30,7347.98,7552.8,7210.63,7275.26,19446
2018.05.31,7275.29,7597.6,7264.59,7437.9,20061
2018.06.01,7437.9,7597.7,7299.91,7366.7,17492
2018.06.03,7654.06,7722.1,7612.47,7642.11,1593
2018.06.04,7641.45,7756.6,7381.77,7500.8,18449
2018.06.05,7429.49,7665.4,7286.8,7625.8,19174
2018.06.06,7625.8,7694.5,7421.23,7585.47,18353
2018.06.07,7585.49,7754.2,7565.11,7655.4,19946
2018.06.08,7582.45,7694.7,7469.34,7647.5,18127
2018.06.10,6645.63,6762.5,6590.62,6677.5,2383
2018.06.11,6677.5,6818,6571.78,6716.46,16363
2018.06.12,6716.46,6899,6407.79,6526.5,16904
2018.06.13,6527,6611.416,6086.02,6321.1,29249
2018.06.14,6323.6,6697.9,6206.29,6616.7,25047
2018.06.15,6616.7,6659.346,6396.2,6423.05,17902
2018.06.17,6422.4,6499.1,6405.45,6482.6,1741
2018.06.18,6409.02,6777.978,6315.66,6703.286,41430
2018.06.19,6703.059,6840.985,6599.97,6652.47,21003
2018.06.20,6652.33,6807.367,6489.8,6664.77,20042
2018.06.21,6664.24,6784.9,6608.85,6648.23,20613
2018.06.22,6647.84,6729.695,5951.25,6058.675,20210
2018.06.24,6111.63,6193.4,6040.43,6147.015,1471
2018.06.25,6146.712,6320.843,6017.09,6231,21265
2018.06.26,6231.2,6269,6059.12,6155.2,20666
2018.06.27,6083.61,6155.2,5938.04,6142.785,22967
2018.06.28,6065.72,6180.1,5822.5,5867.59,22316
2018.06.29,5867.49,5936.459,5718.45,5896.003,26015
2018.07.01,6351.1,6388.3,6261.85,6364.9,2988
2018.07.02,6289.49,6673.897,6208.28,6621.656,31868
2018.07.03,6621.27,6669.9,6403.82,6485.076,26951
2018.07.04,6406.4,6771.3,6351.09,6588.2,21249
2018.07.05,6519.66,6699.1,6389.51,6542.387,20920
2018.07.06,6541.34,6632.446,6380.32,6574,20370
2018.07.08,6672.04,6767.495,6666.32,6749,1324
2018.07.09,6749,6805.54,6599.89,6698.9,21775
2018.07.10,6698.9,6704,6273.13,6320.02,17496
2018.07.11,6320.01,6400.031,6217.84,6361.6,20420
2018.07.12,6319.65,6376.701,6066.67,6152.9,19609
2018.07.13,6147.9,6334.9,6034.81,6181.9,17432
2018.07.15,6375.7,6387.7,6279.23,6361.9,1112
2018.07.16,6290.36,6709.5,6259.02,6625.08,23244
2018.07.17,6625.08,7453.217,6591.75,7313,28459
2018.07.18,7313,7576.148,7181.08,7366.1,29043
2018.07.19,7366.3,7551.191,7214.73,7483.5,30372
2018.07.20,7484,7675.462,7236.47,7351.3,27203
2018.07.22,7482.24,7527.421,7277.6,7410.489,2878
2018.07.23,7410.486,7796.801,7306.04,7723.932,43056
2018.07.24,7724.12,8352.507,7637.34,8317.349,60610
